;RowNum,LocalDate,LocalTime,{TS_Coater_Infeed_Nip_Spd_MPM},{TS_Coater_Infeed_Nip_Current_Fdbk},{TS_Laminator_Spd_Fdbk_MPM},{TS_Laminator_Current_Fdbk},{TS_LAM_Infeed_Nip_Spd_Fdbk_MPM},{TS_LAM_Infeed_Nip_Current_Fdbk},{SRC_Infeed_Nip_Spd_Fdbk_MPM},{SRC_Infeed_Nip_Current_Fdbk},{GEW_Chill_Roll_Spd_Fdbk_MPM},{GEW_Chill_Roll_Current_Fdbk},{PS_Infeed_Nip_Spd_Fdbk_MPM},{PS_Infeed_Nip_Current_Fdbk},{PS_Backup_Roll_Spd_Fdbk_MPM},{PS_Backup_Roll_Current_Fdbk},{PS_Laminator_Spd_Fdbk_MPM},{PS_Laminator_Current_Fdbk},{PS_Laminator_Path_Roll_Spd_Fdbk_MPM},{PS_Laminator_Path_Roll_Current_Fdbk},{Rewinder_1_Spd_Fdbk_MPM},{Rewinder_1_Current_Fdbk},{Rewinder_2_Spd_Fdbk_MPM},{Rewinder_2_Current_Fdbk},{Liner_UNW_1_Spd_Fdbk_MPM},{Liner_UNW_1_Current_Fdbk},{Liner_UNW_2_Spd_Fdbk_MPM},{Liner_UNW_2_Current_Fdbk},{PSZ1A_IND_TEMP},{PSZ1B_CTRL_TEMP},{PSZ1C_IND_TEMP},{PSZ2A_IND_TEMP},{PSZ2B_CTRL_TEMP},{PSZ2C_IND_TEMP},{PSZ3A_IND_TEMP},{PSZ3B_CTRL_TEMP},{PSZ3C_IND_TEMP},{PSZ4A_CTRL_TEMP},{PSZ4B_IND_TEMP},{TSZ1A_CTRL_TEMP},{TSZ1B_IND_TEMP},{TSZ2A_CTRL_TEMP},{TSZ2B_IND_TEMP},{TSZ3A_CTRL_TEMP},{SRCZ1A_CTRL_TEMP},{SRCZ1B_IND_TEMP},{TS_Coater_Infeed_Nip_Tension_Fdbk},{TS_Pull_Roll_Tension_Fdbk},{TS_LAM_Infeed_Nip_Tension_Fdbk},{TS_Laminator_Tension_Fdbk},{SRC_Infeed_Nip_Tension_Fdbk},{SRC_Coater_Pull_Roll_Tension_Fdbk},{PS_Infeed_Nip_Tension_Fdbk},{PS_Die_Coater_Pull_Roll_Tension_Fdbk},{Rewinder_Tension_Fdbk},{Liner_UNW_Tension_Fdbk},{Accumulator_Inlet_Tension_Fdbk},{Accumulator_Roll_Up_Down_DcrFdbkPct},{TS_Coater_Grvr_Roll_Spd_Fdbk_MPM},{TS_Coater_Grvr_Roll_Current_Fdbk},{TS_Pull_Roll_Spd_Fdbk_MPM},{TS_Pull_Roll_Current_Fdbk},{SRC_Coater_Pull_Roll_Spd_Fdbk_MPM},{SRC_Coater_Pull_Roll_Current_Fdbk},{SRC_Coater_Grvr_Roll_Spd_Fdbk_MPM},{TS_Coater_Grvr_Roll_Current_Fdbk},{PS_Die_Coater_Pull_Roll_Spd_Fdbk_MPM},{PS_Die_Coater_Pull_Roll_Current_Fdbk},{Accumulator_Inlet_Spd_Fdbk_MPM},{Accumulator_Inlet_Current_Fdbk},{Accumulator_Outlet_Spd_Fdbk_MPM},{Accumulator_Outlet_Current_Fdbk},{Accumulator_Roll_Up_Down_Spd_Fdbk_MPM},{Accumulator_Roll_Up_Down_Current_Fdbk},{SRC_Coater_Humidity},{SRC_Coater_Temp},{TS_COATER_HUMIDITY},{TS_COATER_TEMP},{[ILine]PS_Coater_LEL_Ind},{[ILine]TS_Coater_LEL_Ind},{Actual_Length},{Line_Speed_mpm},{LUW1_Actual_Length_Mtr},{LUW2_Actual_Length_Mtr},{REW1_Actual_Length_Mtr},{REW2_Actual_Length_Mtr},{CUW1_Actual_Length_Mtr},{CUW2_Actual_Length_Mtr},{MUW1_Actual_Length_Mtr},{MUW2_Actual_Length_Mtr},{UV_Room_Temp},{UV_Chiller_IL_Temp},{UV_Chiller_OL_Temp},{UV_Lamp1_Intensity},{UV_Lamp2_Intensity},{UV_Lamp1_Temp},{UV_Lamp2_Temp},{UV_Lamp1_vtg},{UV_Lamp2_vtg},{UV_Lamp1_Current_Amp},{UV_Lamp2_Current_Amp},{UV_Sply_Blr_IL_Air_Temp},{UV_Lamp1_Sply_blr_spd_HZ},{UV_Lamp1_Exhaust_blr_spd_HZ},{UV_Lamp2_Sply_blr_spd_HZ},{UV_Lamp2_Exhaust_blr_spd_HZ},{ROLL_NUMBERS}
4444,05/14/2025,02:16:32,17.955,4.218,17.934,7.372,17.734,4.074,17.689,3.894,17.257,4.02,17.879,4.174,18.036,4,18.01,5.206,17.994,3.989,0,0,16.171,4.671,0,0,18.512,4.319,82.3,83.9,84.8,105.3,105.1,104.6,101.9,104.9,101.5,104.6,103.5,43,47,114.8,120.1,117.5,34.7,35.7,26.413,24.313,62.462,40.693,40.42,0.61,40.088,39.096,17.992,22.138,0,7.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.411,25.174,31.083,37.264,0.183,0,1663.121,18,8634.818,8630.04,8706.402,8519.671,10171.339,7059.23,12361.744,4894.98,23.8,22,20,85.016,79.882,90,89,2278.509,2278.509,11.94,11.289,22.8,55,55,50,50,25ESXI0121
4445,05/14/2025,02:17:32,18.004,4.254,17.907,7.275,17.829,4.088,17.681,3.918,17.241,4.01,17.867,4.172,18.031,4,17.996,5.218,17.963,3.992,0,0,16.113,4.686,0,0,18.789,4.317,82.3,83.9,84.8,105.3,105.1,104.6,102,104.9,101.6,104.6,103.6,43,47,114.9,120.1,116.6,34.7,35.7,27.402,25.202,62.938,40.099,39.915,0.649,39.905,38.924,17.961,21.968,0,7.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.347,25.193,31.051,37.235,0.003,0,1681.259,18,8634.818,8648.178,8706.402,8537.809,10171.339,7077.368,12379.882,4894.98,23.9,22,20,85.037,79.904,90,88,2278.509,2278.509,11.943,11.292,22.9,55,55,50,50,25ESXI0121
4446,05/14/2025,02:18:32,17.924,4.246,17.866,7.315,17.884,4.07,17.72,3.896,17.26,4,17.887,4.167,18.031,4,17.998,5.194,17.935,4,0,0,16.272,4.691,0,0,18.778,4.312,82.3,84,84.8,105.4,105.1,104.7,102,104.9,101.6,104.6,103.6,42.9,47,114.9,120.1,115.4,34.7,35.7,26.065,25.356,63.136,40.077,40.731,0.327,40.097,39.111,18.834,22.683,0,7.549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.347,25.174,31.018,37.293,0,0,1699.341,18,8634.818,8666.26,8706.402,8555.892,10171.339,7095.451,12397.964,4894.98,23.8,22,20,84.931,79.888,83,88,2276.193,2278.046,11.94,11.292,22.8,55,55,50,50,25ESXI0121
4447,05/14/2025,02:19:32,17.935,4.189,17.836,7.328,17.941,4.09,17.719,3.915,17.272,3.997,17.837,4.156,18.021,4,17.976,5.169,17.954,3.996,0,0,16.117,4.702,0,0,18.44,4.322,82.3,84,84.9,105.4,105.2,104.7,101.9,104.8,101.6,104.6,103.6,43,47,114.9,120,114,34.6,35.7,26.92,26.083,63.506,39.635,40.144,0.303,39.953,38.81,19.573,21.6,0.003,7.549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.347,25.174,31.115,37.177,0,0,1717.486,18,8634.818,8684.404,8706.402,8574.036,10171.339,7113.596,12416.109,4894.98,23.8,22,20,84.978,79.888,82,89,2278.046,2278.046,11.937,11.292,22.8,55,55,50,50,25ESXI0121
4448,05/14/2025,02:20:32,17.998,4.197,17.892,7.336,17.93,4.071,17.707,3.91,17.268,4.013,17.844,4.155,18.041,4,18.013,5.179,17.961,3.991,0,0,16.062,4.693,0,0,18.561,4.318,82.3,84.1,84.9,105.4,105.2,104.7,101.9,104.8,101.6,104.6,103.6,42.9,47.1,114.9,120.1,112.5,34.6,35.6,27.367,25.375,63.311,39.745,40.221,0.588,39.961,39.096,18.45,21.961,0.001,7.745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.379,25.193,31.083,37.206,0,0,1735.63,18,8634.818,8702.549,8706.402,8592.181,10171.339,7131.74,12434.253,4894.98,23.9,22,20,84.997,79.888,82,89,2278.509,2278.046,11.937,11.292,22.8,55,55,50,50,25ESXI0121
4449,05/14/2025,02:21:32,18.011,4.231,17.93,7.353,17.964,4.093,17.72,3.902,17.251,4.011,17.832,4.168,18.022,4.05,17.998,5.201,17.971,3.989,0,0,16.16,4.71,0,0,18.604,4.32,82.3,84.1,85,105.5,105.2,104.7,102,104.9,101.6,104.6,103.6,42.9,47.1,114.9,120.1,110.8,34.6,35.6,27.674,26.113,63.919,40.091,40.328,0.537,39.555,38.966,17.678,21.912,0.005,7.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.347,25.193,31.051,37.264,0.034,0,1753.707,18,8634.818,8720.626,8706.402,8610.257,10171.339,7149.816,12452.33,4894.98,23.9,21,19,85.016,79.888,82,90,2278.509,2278.046,11.94,11.292,22.8,55,55,50,50,25ESXI0121
4450,05/14/2025,02:22:32,17.954,4.243,17.818,7.291,17.843,4.07,17.687,3.913,17.207,4.007,17.859,4.166,18.031,4,18.014,5.21,17.941,3.99,0,0,16.258,4.706,0,0,18.876,4.313,82.4,84.1,85,105.5,105.3,104.8,102,105,101.7,104.6,103.6,42.9,47,114.9,120.1,109.1,34.6,35.6,26.34,25.116,63.018,39.819,39.992,0.245,40.128,39.106,19.293,22.013,0,7.745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.411,25.155,31.051,37.206,0,0,1771.827,18,8634.818,8738.745,8706.402,8628.377,10171.339,7167.937,12470.449,4894.98,23.8,21,19,85.022,79.866,81,89,2278.046,2278.046,11.943,11.289,22.9,55,55,50,50,25ESXI0121
4451,05/14/2025,02:23:32,17.961,4.225,17.883,7.361,17.853,4.092,17.726,3.895,17.215,4.003,17.848,4.173,18.033,4,18.002,5.204,17.962,3.991,0,0,16.086,4.709,0,0,18.647,4.314,82.4,84.2,85.1,105.5,105.3,104.8,102.1,105.1,101.7,104.7,103.6,42.9,47.1,114.9,120.1,107.4,34.6,35.6,27.072,24.817,63.324,40.197,40.399,0.372,39.649,38.9,17.756,21.743,0.003,7.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.444,25.155,31.083,37.206,0,0,1789.965,18,8634.818,8756.884,8706.402,8646.516,10171.339,7186.075,12488.588,4894.98,23.8,21,19,85,79.866,82,90,2278.046,2278.046,11.94,11.289,22.9,55,55,50,50,25ESXI0121
4452,05/14/2025,02:24:32,17.949,4.219,17.85,7.143,17.77,4.082,17.692,3.915,17.196,4.01,17.885,4.155,18.026,4,17.986,5.192,17.931,3.993,0,0,16.21,4.701,0,0,18.616,4.309,82.4,84.2,85.1,105.6,105.3,104.8,102.2,105.2,101.6,104.7,103.6,42.9,47.2,114.9,120.2,105.7,34.6,35.5,27.085,24.328,62.599,40.304,40.28,0.583,39.976,39.146,18.951,22.031,0.007,7.745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.444,25.155,31.115,37.264,0,0,1808.048,18,8634.818,8774.967,8706.402,8664.598,10171.339,7204.158,12506.671,4894.98,23.8,21,18,85.037,79.866,87,88,2278.509,2278.046,11.943,11.289,23,55,55,50,50,25ESXI0121
4453,05/14/2025,02:25:32,17.946,4.228,17.895,7.205,17.856,4.074,17.713,3.895,17.216,4.018,17.87,4.152,18.027,4.048,17.988,5.192,17.957,3.989,0,0,15.983,4.7,0,0,18.533,4.314,82.5,84.2,85.1,105.6,105.3,104.8,102.2,105.1,101.7,104.7,103.6,42.9,47,115,120.2,104.2,34.6,35.5,26.824,25.173,63.205,40.566,40.077,0.517,39.66,39.046,17.724,21.787,0,7.745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.444,25.116,31.148,37.177,0.122,0,1826.186,18,8634.818,8793.105,8706.402,8682.736,10171.339,7222.296,12524.809,4894.98,23.8,21,18,84.913,79.882,87,88,2275.729,2278.509,11.94,11.289,23,55,55,50,50,25ESXI0121
4454,05/14/2025,02:26:32,17.919,4.208,17.869,7.2,17.776,4.089,17.699,3.922,17.223,4.018,17.842,4.154,18.022,4,18.013,5.191,17.98,3.986,0,0,16.123,4.711,0,0,18.849,4.312,82.5,84.3,85.2,105.6,105.3,104.9,102.2,105.2,101.8,104.7,103.7,42.9,47,114.9,120.2,103.1,34.5,35.5,26.354,25.313,62.6,40.467,40.079,0.305,40.091,39.086,19.225,21.636,0.002,7.745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.444,25.135,31.148,37.206,0.064,0,1844.319,18,8634.818,8811.237,8706.402,8700.869,10171.339,7240.429,12542.941,4894.98,23.9,21,19,84.997,79.904,88,88,2278.509,2278.509,11.937,11.292,23,55,55,50,50,25ESXI0121
4455,05/14/2025,02:27:32,17.978,4.237,17.883,7.258,17.834,4.075,17.707,3.892,17.239,4.011,17.857,4.17,18.031,4,17.992,5.226,17.957,3.986,0,0,16.134,4.703,0,0,18.634,4.318,82.5,84.3,85.2,105.6,105.4,104.9,102.2,105.2,101.8,104.7,103.6,42.8,47,114.8,120.2,102.3,34.5,35.4,26.797,24.369,63.016,40.097,40.419,0.34,39.931,39.234,17.562,21.923,0,7.614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.54,25.155,31.115,37.177,0.152,0,1862.445,18,8634.818,8829.363,8706.402,8718.995,10171.339,7258.555,12561.068,4894.98,23.9,21,20,85,79.904,87,88,2278.046,2278.509,11.94,11.292,23,55,55,50,50,25ESXI0121
4456,05/14/2025,02:28:32,17.969,4.264,17.897,7.243,17.849,4.089,17.677,3.921,17.257,3.993,17.869,4.167,18.017,4,17.996,5.205,17.983,3.979,0,0,16.085,4.717,0,0,18.784,4.313,82.5,84.3,85.2,105.6,105.3,104.9,102.3,105.2,101.8,104.7,103.7,42.8,47,114.9,120.2,102.2,34.5,35.4,26.796,25.01,62.85,40.027,39.745,0.514,40.169,39.204,17.91,22.026,0.004,7.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.121,25.213,31.18,37.177,0,0,1880.528,18,8634.818,8847.447,8706.402,8737.078,10171.339,7276.638,12579.15,4894.98,23.9,21,21,85.016,79.882,88,89,2278.509,2278.509,11.94,11.289,23,55,55,50,50,25ESXI0121
4457,05/14/2025,02:29:32,17.907,4.217,17.929,7.288,17.821,4.073,17.692,3.9,17.236,4.009,17.9,4.163,18.024,4,18.015,5.17,17.942,3.98,0,0,16.099,4.713,0,0,18.718,4.313,82.6,84.4,85.3,105.6,105.3,104.8,102.2,105.3,101.8,104.7,103.7,42.8,47,115,120.2,102.5,34.5,35.4,26.073,25.342,62.822,40.354,40.367,0.502,40.216,39.245,19.191,22.384,0.007,7.745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.443,25.348,31.115,37.206,0,0,1898.673,18,8634.818,8865.592,8706.402,8755.224,10171.339,7294.783,12597.296,4894.98,24,22,21,84.947,79.882,86,88,2276.656,2278.509,11.94,11.289,22.9,55,55,50,50,25ESXI0121
4458,05/14/2025,02:30:32,17.965,4.201,17.92,7.273,17.851,4.082,17.72,3.919,17.238,4.022,17.888,4.148,18.032,4,18.002,5.204,17.953,3.985,0,0,16.299,4.711,0,0,18.781,4.314,82.6,84.4,85.3,105.6,105.3,104.9,102.2,105.3,101.8,104.8,103.7,42.8,47,115,120.2,103,34.5,35.3,27.294,25.61,62.944,39.783,40.087,0.305,39.848,38.963,18.263,21.758,0.002,7.745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.798,25.445,31.018,37.148,0.003,0,1916.805,18,8634.818,8883.724,8706.402,8773.355,10171.339,7312.915,12615.428,4894.98,23.9,22,21,85.037,79.882,87,90,2278.509,2278.509,11.943,11.289,22.8,55,55,50,50,25ESXI0121
4459,05/14/2025,02:31:32,18.012,4.249,17.939,7.457,17.892,4.085,17.713,3.904,17.246,4.017,17.908,4.146,18.028,4,18.006,5.216,17.973,3.977,0,0,16.12,4.719,0,0,18.772,4.316,82.6,84.5,85.4,105.6,105.3,104.9,102.2,105.2,101.8,104.8,103.7,42.8,47,115,120.3,103.8,34.5,35.3,27.455,24.901,63.301,39.768,40.094,0.346,40.212,39.191,17.553,21.981,0,7.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.282,25.561,30.986,37.206,0.152,0,1934.919,18,8634.818,8901.838,8706.402,8791.469,10171.339,7331.028,12633.542,4894.98,24,23,22,85,79.904,86,90,2278.046,2278.509,11.94,11.292,22.9,55,55,50,50,25ESXI0121
4460,05/14/2025,02:32:32,18.033,4.253,17.889,7.4,17.852,4.073,17.695,3.915,17.257,4,17.881,4.154,18.031,4,17.98,5.203,17.988,3.979,0,0,16.067,4.708,0,0,18.472,4.314,82.7,84.5,85.4,105.6,105.3,104.8,102.2,105.3,101.8,104.8,103.7,42.8,47,115,120.3,104.9,34.4,35.3,27.238,25.251,63.076,39.608,39.93,0.479,39.743,38.827,17.407,21.86,0.001,7.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.959,25.677,31.051,37.206,0.095,0,1953.033,18,8634.818,8919.951,8706.402,8809.583,10171.339,7349.143,12651.656,4894.98,23.9,23,21,84.997,79.866,87,90,2278.509,2278.046,11.937,11.289,22.8,55,55,50,50,25ESXI0121
4461,05/14/2025,02:33:32,17.942,4.246,17.863,7.531,17.771,4.095,17.692,3.908,17.275,3.988,17.887,4.169,18.033,4,18.03,5.213,17.979,3.98,0,0,16.152,4.709,0,0,18.774,4.308,82.7,84.5,85.4,105.5,105.3,104.8,102.2,105.2,101.9,104.8,103.7,42.8,47,115,120.3,106,34.4,35.3,26.962,25.151,62.662,39.883,40.1,0.419,40.132,39.017,17.316,21.63,0,7.614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.637,25.755,31.018,37.206,0.003,0,1971.147,18,8634.818,8938.065,8706.402,8827.697,10171.339,7367.256,12669.77,4894.98,23.9,23,21,84.997,79.882,86,90,2278.509,2278.509,11.937,11.289,22.8,55,55,50,50,25ESXI0121
4462,05/14/2025,02:34:32,17.96,4.229,17.847,7.419,17.728,4.077,17.69,3.906,17.256,4.007,17.883,4.171,18.022,4,18.003,5.241,17.955,3.985,0,0,16.045,4.716,0,0,18.831,4.309,82.7,84.6,85.5,105.5,105.3,104.8,102.2,105.2,101.8,104.8,103.7,42.8,47,115,120.4,107,34.4,35.2,26.738,24.831,62.411,40.169,40.225,0.274,39.808,38.833,17.132,22.201,0.006,7.484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.282,25.793,31.051,37.177,0.064,0,1989.261,18,8634.818,8956.18,8706.402,8845.811,10171.339,7385.37,12687.883,4894.98,23.9,23,21,84.997,79.888,88,90,2278.509,2278.046,11.937,11.292,22.8,55,55,50,50,25ESXI0121
4463,05/14/2025,02:35:32,17.972,4.225,17.898,7.435,17.711,4.086,17.657,3.918,17.265,4.012,17.862,4.162,18.024,4,17.997,5.26,17.973,3.982,0,0,16.083,4.709,0,0,18.626,4.312,82.7,84.6,85.5,105.5,105.2,104.8,102.2,105.2,101.8,104.8,103.7,42.8,47,115.1,120.3,108,34.4,35.2,26.302,25.398,62.218,40.432,39.907,0.27,39.963,38.906,16.933,22.085,0,7.549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.088,25.871,31.018,37.177,0.003,0,2007.362,18,8634.818,8974.281,8706.402,8863.912,10171.339,7403.472,12705.985,4894.98,23.9,23,21,85.016,79.882,90,88,2278.509,2278.509,11.94,11.289,22.8,55,55,50,50,25ESXI0121
4464,05/14/2025,02:36:32,17.992,4.249,17.905,7.322,17.819,4.084,17.695,3.896,17.227,4.003,17.883,4.157,18.026,4,17.995,5.225,17.947,3.996,0,0,16.076,4.714,0,0,18.659,4.303,82.8,84.6,85.6,105.4,105.2,104.8,102.3,105.2,101.9,104.8,103.7,42.7,46.9,115,120.3,109.1,34.4,35.2,27.266,24.751,62.963,40.299,40.309,0.429,39.946,39.015,17.231,22.277,0,7.614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.927,25.929,31.051,37.177,0.003,0,2025.47,18,8634.818,8992.389,8706.402,8882.021,10171.339,7421.58,12724.092,4894.98,23.9,22,20,85,79.904,90,88,2278.046,2278.509,11.94,11.292,22.8,55,55,50,50,25ESXI0121
4465,05/14/2025,02:37:32,17.903,4.229,17.798,7.361,17.874,4.076,17.659,3.915,17.216,3.997,17.864,4.167,18.022,4,17.992,5.247,17.974,3.992,0,0,16.077,4.713,0,0,18.63,4.304,82.8,84.7,85.6,105.4,105.1,104.8,102.3,105.2,101.8,104.8,103.7,42.7,47,115,120.3,110.2,34.4,35.2,26.814,25.929,63.038,39.532,39.22,0.396,40.178,38.946,17.404,22.438,0.001,7.418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.862,25.948,31.018,37.177,0,0,2043.584,18,8634.818,9010.503,8706.402,8900.135,10171.339,7439.694,12742.207,4894.98,23.9,22,20,84.997,79.904,89,88,2278.509,2278.509,11.937,11.292,22.8,55,55,50,50,25ESXI0121
4466,05/14/2025,02:38:32,17.929,4.255,17.804,7.381,17.908,4.084,17.677,3.892,17.224,4.011,17.863,4.182,18.029,4,18.022,5.21,17.954,3.996,0,0,16.211,4.731,0,0,18.785,4.309,82.8,84.7,85.6,105.4,105.1,104.7,102.3,105.2,101.9,104.8,103.7,42.7,47,115,120.3,111.1,34.4,35.2,26.096,24.908,63.21,39.134,40.067,0.321,40.366,39.334,18.263,22.342,0,7.353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.862,25.968,31.018,37.235,0.003,0,2061.699,18,8634.818,9028.617,8706.402,8918.249,10183.623,7442.013,12760.321,4894.98,23.9,22,20,85.016,79.904,88,89,2278.509,2278.509,11.94,11.292,22.8,55,55,50,50,25ESXI0121
4467,05/14/2025,02:39:32,18.054,4.272,17.886,7.184,17.819,4.07,17.702,3.915,17.21,4.023,17.853,4.154,18.034,4,18.005,5.173,17.975,3.995,0,0,16.248,4.723,0,0,18.743,4.31,82.9,84.7,85.7,105.3,105.1,104.7,102.3,105.2,101.9,104.8,103.7,42.9,47.1,115.1,120.3,112.1,34.4,35.1,27.978,26.464,62.609,40.094,38.863,0.309,40.298,37.26,18.452,22.533,0.005,7.418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.379,25.832,31.051,37.177,0.183,0,2079.813,18,8634.818,9046.731,8706.402,8936.363,10201.737,7442.013,12778.436,4894.98,23.9,22,20,33.237,33.279,88,91,2039.91,2057.515,5.214,5.208,22.9,37.39,37.39,32.86,32.86,25ESXI0121
4468,05/14/2025,02:40:32,17.982,4.262,17.813,7.285,17.695,4.056,17.657,3.91,17.208,4.019,17.889,4.132,18.023,4,18.005,5.187,17.976,3.999,0,0,16.06,4.718,0,0,18.796,4.305,82.8,84.7,85.7,105.2,105,104.6,102.3,105.2,101.9,104.7,103.7,43,47.2,115,120.3,113,34.3,35.1,26.281,24.238,62.083,39.629,40.16,0.334,41.457,37.858,17.623,22.294,0,7.418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.056,25.735,31.051,37.177,0.095,0,2097.964,18,8634.818,9064.883,8706.402,8954.514,10219.889,7442.013,12792.383,4894.98,23.6,22,20,33.331,33.174,93,91,1988.484,1873.122,5.364,5.703,23,30,30,30,30,25ESXI0121
4469,05/14/2025,02:41:32,18.039,4.285,17.909,7.178,17.859,4.085,17.626,3.9,17.14,4.002,17.803,4.161,18.027,4,18.003,5.212,17.976,3.987,0,0,16.028,4.722,0,0,18.757,4.309,82.9,84.7,85.7,105.2,104.9,104.6,102.2,105.2,101.8,104.7,103.7,43,47.3,115.1,120.3,113.9,34.4,35.1,26.922,24.551,62.639,39.997,38.76,0.39,39.825,37.21,16.658,21.669,0,7.418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.895,25.813,31.148,37.148,0,0,2116.046,18,8634.818,9082.965,8706.402,8972.597,10237.971,7442.013,12792.383,4912.97,23.3,21,19,33.253,33.199,90,90,1963.002,1791.581,5.421,5.967,23.1,30,30,30,30,25ESXI0121
4470,05/14/2025,02:42:32,17.978,4.196,17.956,7.192,17.911,4.086,17.696,3.898,17.242,4.013,17.847,4.152,18.015,4,17.995,5.104,17.945,3.993,0,0,16.144,4.718,0,0,18.685,4.305,82.9,84.8,85.7,105.1,104.9,104.6,102.2,105.2,101.8,104.8,103.7,43.1,47.3,115.1,120.4,114.7,34.3,35.1,27.225,25.876,63.71,40.447,39.598,0.306,40.282,34.675,18.01,21.601,0,7.353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.895,25.832,31.242,37.061,0.064,0,2134.183,18,8634.818,9101.102,8706.402,8990.733,10256.108,7442.013,12792.383,4931.107,23,20,18,33.263,33.283,89,88,1963.465,1769.343,5.421,6.057,23.1,30,30,30,30,25ESXI0121
4471,05/14/2025,02:43:32,18.054,4.208,17.964,7.291,17.947,4.07,17.717,3.901,17.233,4.019,17.845,4.144,18.013,4,17.986,5.151,17.958,4.002,0,0,16.027,4.723,0,0,18.598,4.301,82.9,84.7,85.7,105.1,104.8,104.5,102.2,105.2,101.9,104.8,103.7,43.1,47.3,115.2,120.4,115.5,34.3,35,28.578,26.647,63.724,40.587,39.857,0.333,40.026,35.707,17.614,22.001,0.005,7.353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.863,25.832,31.307,37.09,0.183,0,2152.312,18,8634.818,9119.23,8706.402,9008.862,10274.236,7442.013,12792.383,4949.236,22.9,20,20,33.253,33.264,88,87,1963.002,1760.54,5.421,6.084,23.1,30,30,30,30,25ESXI0121
4472,05/14/2025,02:44:32,18.018,4.213,17.934,7.297,17.897,4.088,17.685,3.913,17.225,4.015,17.842,4.158,18.031,4,18.019,5.229,17.975,3.994,0,0,16.172,4.718,0,0,18.857,4.304,82.9,84.8,85.7,105,104.7,104.4,102.2,105.2,101.8,104.7,103.7,43.1,47.4,115.1,120.4,116.3,34.3,35,28.132,25.356,63.377,40.097,39.857,0.368,39.714,37.668,16.592,22.321,0.005,7.484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.604,25.852,31.307,37.148,0.064,0,2170.431,18,8634.818,9137.35,8706.402,9026.981,10292.355,7442.013,12792.383,4967.355,22.8,20,20,33.253,33.252,87,85,1963.002,1751.274,5.421,6.114,23.1,30,30,30,30,25ESXI0121
4473,05/14/2025,02:45:32,17.657,4.257,17.516,7.35,17.509,4.073,17.595,3.877,17.301,4.005,17.956,4.159,18.022,4,17.995,5.231,17.947,4.009,0,0,16.118,4.714,0,0,18.486,4.306,82.9,84.7,85.7,105,104.7,104.4,102.1,105,101.8,104.8,103.7,43.1,47.4,115.2,120.4,117,34.3,35,24.815,23.855,61.907,37.93,43.457,0.348,42.228,39.477,18.168,21.938,0,7.418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.669,25.91,31.372,37.119,0.122,0,2188.508,18,8634.818,9155.426,8706.402,9045.058,10310.432,7442.013,12792.383,4985.431,23.2,20,20,84.994,79.845,84,80,2255.808,2259.977,12.057,11.376,23.1,55,55,50,50,25ESXI0121
